Source_PhylumDivision	Target_PhylumDivision	Frequency	Percentage	Region	DepthLayer
Alphaproteobacteria	unBac	4	1.00250626566416	SPO	MES
Bacteroidetes	Gammaproteobacteria	5	1.2531328320802	SPO	MES
Bacteroidetes	Ochrophyta	1	0.25062656641604	SPO	MES
Bacteroidetes	Radiolaria	1	0.25062656641604	SPO	MES
Bacteroidetes	SAR406	1	0.25062656641604	SPO	MES
Bacteroidetes	Thaumarchaeota	1	0.25062656641604	SPO	MES
Bacteroidetes	Verrucomicrobia	1	0.25062656641604	SPO	MES
ChO	ChO	2	0.50125313283208	SPO	MES
ChO	Deltaproteobacteria	1	0.25062656641604	SPO	MES
ChO	Dinoflagellata	1	0.25062656641604	SPO	MES
ChO	Gammaproteobacteria	1	0.25062656641604	SPO	MES
ChO	NiN	1	0.25062656641604	SPO	MES
ChO	SAR406	1	0.25062656641604	SPO	MES
ChO	Thaumarchaeota	4	1.00250626566416	SPO	MES
Deltaproteobacteria	Deltaproteobacteria	2	0.50125313283208	SPO	MES
Deltaproteobacteria	Dinoflagellata	1	0.25062656641604	SPO	MES
Deltaproteobacteria	Euryarchaeota	1	0.25062656641604	SPO	MES
Deltaproteobacteria	Gammaproteobacteria	5	1.2531328320802	SPO	MES
Deltaproteobacteria	NiN	1	0.25062656641604	SPO	MES
Deltaproteobacteria	Radiolaria	1	0.25062656641604	SPO	MES
Deltaproteobacteria	SAR406	5	1.2531328320802	SPO	MES
Deltaproteobacteria	Thaumarchaeota	9	2.25563909774436	SPO	MES
Deltaproteobacteria	Verrucomicrobia	2	0.50125313283208	SPO	MES
Dinoflagellata	Dinoflagellata	4	1.00250626566416	SPO	MES
Dinoflagellata	Euryarchaeota	1	0.25062656641604	SPO	MES
Dinoflagellata	Radiolaria	3	0.75187969924812	SPO	MES
Dinoflagellata	Thaumarchaeota	3	0.75187969924812	SPO	MES
Dinoflagellata	unBac	2	0.50125313283208	SPO	MES
Dinoflagellata	unEuk	1	0.25062656641604	SPO	MES
Euryarchaeota	Gammaproteobacteria	2	0.50125313283208	SPO	MES
Euryarchaeota	NiN	2	0.50125313283208	SPO	MES
Euryarchaeota	SAR406	1	0.25062656641604	SPO	MES
Euryarchaeota	Thaumarchaeota	5	1.2531328320802	SPO	MES
Gammaproteobacteria	Gammaproteobacteria	11	2.75689223057644	SPO	MES
Gammaproteobacteria	NiN	7	1.75438596491228	SPO	MES
Gammaproteobacteria	Planctomycetes	1	0.25062656641604	SPO	MES
Gammaproteobacteria	Radiolaria	1	0.25062656641604	SPO	MES
Gammaproteobacteria	SAR406	3	0.75187969924812	SPO	MES
Gammaproteobacteria	Thaumarchaeota	16	4.01002506265664	SPO	MES
Gammaproteobacteria	unBac	2	0.50125313283208	SPO	MES
Gemmatimonadetes	Thaumarchaeota	3	0.75187969924812	SPO	MES
NiN	NiN	7	1.75438596491228	SPO	MES
NiN	Planctomycetes	2	0.50125313283208	SPO	MES
NiN	Radiolaria	3	0.75187969924812	SPO	MES
NiN	SAR406	1	0.25062656641604	SPO	MES
NiN	Thaumarchaeota	10	2.5062656641604	SPO	MES
NiN	unBac	1	0.25062656641604	SPO	MES
NiN	unEuk	1	0.25062656641604	SPO	MES
Planctomycetes	Planctomycetes	1	0.25062656641604	SPO	MES
Planctomycetes	Radiolaria	1	0.25062656641604	SPO	MES
Planctomycetes	SAR406	1	0.25062656641604	SPO	MES
Planctomycetes	Thaumarchaeota	3	0.75187969924812	SPO	MES
Planctomycetes	Verrucomicrobia	1	0.25062656641604	SPO	MES
Planctomycetes	unBac	2	0.50125313283208	SPO	MES
Radiolaria	Radiolaria	13	3.25814536340852	SPO	MES
Radiolaria	SAR406	1	0.25062656641604	SPO	MES
Radiolaria	Thaumarchaeota	8	2.00501253132832	SPO	MES
Radiolaria	Verrucomicrobia	1	0.25062656641604	SPO	MES
SAR406	SAR406	1	0.25062656641604	SPO	MES
SAR406	Thaumarchaeota	9	2.25563909774436	SPO	MES
SAR406	Verrucomicrobia	1	0.25062656641604	SPO	MES
Thaumarchaeota	Thaumarchaeota	54	13.5338345864662	SPO	MES
Thaumarchaeota	unBac	1	0.25062656641604	SPO	MES
Thaumarchaeota	unEuk	1	0.25062656641604	SPO	MES
unBac	unBac	1	0.25062656641604	SPO	MES
Acidobacteria	Alphaproteobacteria	4	1.84331797235023	SPO	BAT
Acidobacteria	Gemmatimonadetes	1	0.460829493087558	SPO	BAT
Actinobacteria	Actinobacteria	4	1.84331797235023	SPO	BAT
Actinobacteria	Alphaproteobacteria	11	5.06912442396313	SPO	BAT
Actinobacteria	Bacteroidetes	4	1.84331797235023	SPO	BAT
Actinobacteria	Gammaproteobacteria	1	0.460829493087558	SPO	BAT
Actinobacteria	unBac	2	0.921658986175115	SPO	BAT
Alphaproteobacteria	Alphaproteobacteria	40	18.4331797235023	SPO	BAT
Alphaproteobacteria	Bacteroidetes	14	6.45161290322581	SPO	BAT
Alphaproteobacteria	ChA	1	0.460829493087558	SPO	BAT
Alphaproteobacteria	ChO	1	0.460829493087558	SPO	BAT
Alphaproteobacteria	Cyanobacteria	2	0.921658986175115	SPO	BAT
Alphaproteobacteria	Deltaproteobacteria	4	1.84331797235023	SPO	BAT
Alphaproteobacteria	Euryarchaeota	1	0.460829493087558	SPO	BAT
Alphaproteobacteria	Gammaproteobacteria	25	11.5207373271889	SPO	BAT
Alphaproteobacteria	Gemmatimonadetes	1	0.460829493087558	SPO	BAT
Alphaproteobacteria	NiN	1	0.460829493087558	SPO	BAT
Alphaproteobacteria	Ochrophyta	1	0.460829493087558	SPO	BAT
Alphaproteobacteria	Planctomycetes	4	1.84331797235023	SPO	BAT
Alphaproteobacteria	SAR406	5	2.30414746543779	SPO	BAT
Alphaproteobacteria	Thaumarchaeota	1	0.460829493087558	SPO	BAT
Alphaproteobacteria	unBac	4	1.84331797235023	SPO	BAT
Bacteroidetes	Bacteroidetes	1	0.460829493087558	SPO	BAT
Bacteroidetes	Cyanobacteria	1	0.460829493087558	SPO	BAT
Bacteroidetes	Deltaproteobacteria	4	1.84331797235023	SPO	BAT
Bacteroidetes	Gammaproteobacteria	7	3.2258064516129	SPO	BAT
Bacteroidetes	Gemmatimonadetes	1	0.460829493087558	SPO	BAT
Bacteroidetes	NiN	1	0.460829493087558	SPO	BAT
Bacteroidetes	Ochrophyta	1	0.460829493087558	SPO	BAT
Bacteroidetes	unBac	1	0.460829493087558	SPO	BAT
ChO	Gammaproteobacteria	2	0.921658986175115	SPO	BAT
Deltaproteobacteria	Gammaproteobacteria	2	0.921658986175115	SPO	BAT
Deltaproteobacteria	Gemmatimonadetes	1	0.460829493087558	SPO	BAT
Dinoflagellata	Dinoflagellata	3	1.38248847926267	SPO	BAT
Dinoflagellata	Gammaproteobacteria	1	0.460829493087558	SPO	BAT
Dinoflagellata	Radiolaria	1	0.460829493087558	SPO	BAT
Euryarchaeota	Gammaproteobacteria	1	0.460829493087558	SPO	BAT
Euryarchaeota	Gemmatimonadetes	1	0.460829493087558	SPO	BAT
Euryarchaeota	Verrucomicrobia	1	0.460829493087558	SPO	BAT
Gammaproteobacteria	Gammaproteobacteria	19	8.75576036866359	SPO	BAT
Gammaproteobacteria	Gemmatimonadetes	1	0.460829493087558	SPO	BAT
Gammaproteobacteria	Kiritimatiellaeota	2	0.921658986175115	SPO	BAT
Gammaproteobacteria	Ochrophyta	2	0.921658986175115	SPO	BAT
Gammaproteobacteria	Planctomycetes	4	1.84331797235023	SPO	BAT
Gammaproteobacteria	SAR406	3	1.38248847926267	SPO	BAT
Gammaproteobacteria	Thaumarchaeota	4	1.84331797235023	SPO	BAT
Gammaproteobacteria	unBac	1	0.460829493087558	SPO	BAT
Gemmatimonadetes	Thaumarchaeota	2	0.921658986175115	SPO	BAT
NiN	Thaumarchaeota	1	0.460829493087558	SPO	BAT
Planctomycetes	Planctomycetes	1	0.460829493087558	SPO	BAT
Planctomycetes	SAR406	3	1.38248847926267	SPO	BAT
SAR406	SAR406	1	0.460829493087558	SPO	BAT
SAR406	Thaumarchaeota	4	1.84331797235023	SPO	BAT
Thaumarchaeota	Thaumarchaeota	6	2.76497695852535	SPO	BAT
unBac	unBac	1	0.460829493087558	SPO	BAT
Actinobacteria	Actinobacteria	5	1.01419878296146	NPO	SRF
Actinobacteria	Alphaproteobacteria	10	2.02839756592292	NPO	SRF
Actinobacteria	Bacteroidetes	6	1.21703853955375	NPO	SRF
Actinobacteria	Cyanobacteria	2	0.405679513184584	NPO	SRF
Actinobacteria	Gammaproteobacteria	3	0.608519269776876	NPO	SRF
Alphaproteobacteria	Alphaproteobacteria	66	13.3874239350913	NPO	SRF
Alphaproteobacteria	Bacteroidetes	15	3.04259634888438	NPO	SRF
Alphaproteobacteria	Cyanobacteria	5	1.01419878296146	NPO	SRF
Alphaproteobacteria	Deltaproteobacteria	1	0.202839756592292	NPO	SRF
Alphaproteobacteria	Gammaproteobacteria	13	2.6369168356998	NPO	SRF
Alphaproteobacteria	Planctomycetes	1	0.202839756592292	NPO	SRF
Alphaproteobacteria	SAR406	2	0.405679513184584	NPO	SRF
Bacteroidetes	Bacteroidetes	5	1.01419878296146	NPO	SRF
Bacteroidetes	Cyanobacteria	3	0.608519269776876	NPO	SRF
Bacteroidetes	Dinoflagellata	1	0.202839756592292	NPO	SRF
Bacteroidetes	Gammaproteobacteria	6	1.21703853955375	NPO	SRF
Centroheliozoa	Dinoflagellata	6	1.21703853955375	NPO	SRF
Centroheliozoa	Picozoa	1	0.202839756592292	NPO	SRF
Cryptophyta	Dinoflagellata	7	1.41987829614604	NPO	SRF
Cryptophyta	Katablepharidophyta	1	0.202839756592292	NPO	SRF
Cryptophyta	Stramenopiles_X	2	0.405679513184584	NPO	SRF
Cryptophyta	Telonemia	2	0.405679513184584	NPO	SRF
Cyanobacteria	Cyanobacteria	3	0.608519269776876	NPO	SRF
Cyanobacteria	Dinoflagellata	1	0.202839756592292	NPO	SRF
Cyanobacteria	Gammaproteobacteria	1	0.202839756592292	NPO	SRF
Cyanobacteria	Ochrophyta	1	0.202839756592292	NPO	SRF
Deltaproteobacteria	Gammaproteobacteria	1	0.202839756592292	NPO	SRF
Dinoflagellata	Dinoflagellata	241	48.8843813387424	NPO	SRF
Dinoflagellata	Katablepharidophyta	2	0.405679513184584	NPO	SRF
Dinoflagellata	Ochrophyta	5	1.01419878296146	NPO	SRF
Dinoflagellata	Picozoa	14	2.83975659229209	NPO	SRF
Dinoflagellata	Stramenopiles_X	25	5.0709939148073	NPO	SRF
Dinoflagellata	Telonemia	3	0.608519269776876	NPO	SRF
Dinoflagellata	unEuk	10	2.02839756592292	NPO	SRF
Gammaproteobacteria	Gammaproteobacteria	3	0.608519269776876	NPO	SRF
Gammaproteobacteria	SAR406	1	0.202839756592292	NPO	SRF
Katablepharidophyta	Stramenopiles_X	1	0.202839756592292	NPO	SRF
Katablepharidophyta	Telonemia	1	0.202839756592292	NPO	SRF
Katablepharidophyta	unEuk	1	0.202839756592292	NPO	SRF
Ochrophyta	Ochrophyta	1	0.202839756592292	NPO	SRF
Ochrophyta	Picozoa	1	0.202839756592292	NPO	SRF
Ochrophyta	Stramenopiles_X	1	0.202839756592292	NPO	SRF
Ochrophyta	Telonemia	1	0.202839756592292	NPO	SRF
Picozoa	Stramenopiles_X	3	0.608519269776876	NPO	SRF
Picozoa	unEuk	1	0.202839756592292	NPO	SRF
Stramenopiles_X	Stramenopiles_X	5	1.01419878296146	NPO	SRF
Stramenopiles_X	Telonemia	2	0.405679513184584	NPO	SRF
Stramenopiles_X	unEuk	1	0.202839756592292	NPO	SRF
Actinobacteria	Actinobacteria	4	0.718132854578097	NPO	DCM
Actinobacteria	Alphaproteobacteria	15	2.69299820466786	NPO	DCM
Actinobacteria	Bacteroidetes	4	0.718132854578097	NPO	DCM
Actinobacteria	Cyanobacteria	3	0.538599640933573	NPO	DCM
Actinobacteria	Dinoflagellata	1	0.179533213644524	NPO	DCM
Actinobacteria	Euryarchaeota	2	0.359066427289048	NPO	DCM
Actinobacteria	Gammaproteobacteria	3	0.538599640933573	NPO	DCM
Actinobacteria	SAR406	1	0.179533213644524	NPO	DCM
Actinobacteria	unBac	1	0.179533213644524	NPO	DCM
Alphaproteobacteria	Alphaproteobacteria	110	19.7486535008977	NPO	DCM
Alphaproteobacteria	Bacteroidetes	8	1.43626570915619	NPO	DCM
Alphaproteobacteria	ChO	1	0.179533213644524	NPO	DCM
Alphaproteobacteria	Chlorophyta	2	0.359066427289048	NPO	DCM
Alphaproteobacteria	Cyanobacteria	11	1.97486535008977	NPO	DCM
Alphaproteobacteria	Dadabacteria	1	0.179533213644524	NPO	DCM
Alphaproteobacteria	Deltaproteobacteria	3	0.538599640933573	NPO	DCM
Alphaproteobacteria	Dinoflagellata	4	0.718132854578097	NPO	DCM
Alphaproteobacteria	Euryarchaeota	12	2.15439856373429	NPO	DCM
Alphaproteobacteria	Gammaproteobacteria	9	1.61579892280072	NPO	DCM
Alphaproteobacteria	Gemmatimonadetes	2	0.359066427289048	NPO	DCM
Alphaproteobacteria	Picozoa	1	0.179533213644524	NPO	DCM
Alphaproteobacteria	Planctomycetes	1	0.179533213644524	NPO	DCM
Alphaproteobacteria	Radiolaria	1	0.179533213644524	NPO	DCM
Alphaproteobacteria	SAR406	7	1.25673249551167	NPO	DCM
Alphaproteobacteria	Thaumarchaeota	2	0.359066427289048	NPO	DCM
Alphaproteobacteria	Verrucomicrobia	2	0.359066427289048	NPO	DCM
Alphaproteobacteria	unBac	3	0.538599640933573	NPO	DCM
Bacteroidetes	Bacteroidetes	1	0.179533213644524	NPO	DCM
Bacteroidetes	Cyanobacteria	3	0.538599640933573	NPO	DCM
Bacteroidetes	Dadabacteria	1	0.179533213644524	NPO	DCM
Bacteroidetes	Deltaproteobacteria	2	0.359066427289048	NPO	DCM
Bacteroidetes	SAR406	1	0.179533213644524	NPO	DCM
Bacteroidetes	unBac	2	0.359066427289048	NPO	DCM
ChO	Dinoflagellata	1	0.179533213644524	NPO	DCM
ChO	Gemmatimonadetes	1	0.179533213644524	NPO	DCM
Chlorophyta	Chlorophyta	3	0.538599640933573	NPO	DCM
Chlorophyta	Cyanobacteria	1	0.179533213644524	NPO	DCM
Chlorophyta	Dinoflagellata	10	1.79533213644524	NPO	DCM
Chlorophyta	Ochrophyta	1	0.179533213644524	NPO	DCM
Chlorophyta	SAR406	1	0.179533213644524	NPO	DCM
Cyanobacteria	Cyanobacteria	17	3.05206463195691	NPO	DCM
Cyanobacteria	Dinoflagellata	3	0.538599640933573	NPO	DCM
Cyanobacteria	Euryarchaeota	5	0.897666068222621	NPO	DCM
Cyanobacteria	Gammaproteobacteria	1	0.179533213644524	NPO	DCM
Cyanobacteria	SAR406	2	0.359066427289048	NPO	DCM
Cyanobacteria	Verrucomicrobia	1	0.179533213644524	NPO	DCM
Cyanobacteria	unBac	3	0.538599640933573	NPO	DCM
Dadabacteria	Deltaproteobacteria	1	0.179533213644524	NPO	DCM
Deltaproteobacteria	Deltaproteobacteria	1	0.179533213644524	NPO	DCM
Deltaproteobacteria	Euryarchaeota	4	0.718132854578097	NPO	DCM
Deltaproteobacteria	Gammaproteobacteria	1	0.179533213644524	NPO	DCM
Deltaproteobacteria	Radiolaria	1	0.179533213644524	NPO	DCM
Deltaproteobacteria	SAR406	1	0.179533213644524	NPO	DCM
Deltaproteobacteria	Verrucomicrobia	1	0.179533213644524	NPO	DCM
Deltaproteobacteria	unBac	1	0.179533213644524	NPO	DCM
Dinoflagellata	Dinoflagellata	167	29.9820466786355	NPO	DCM
Dinoflagellata	Euryarchaeota	3	0.538599640933573	NPO	DCM
Dinoflagellata	Gammaproteobacteria	1	0.179533213644524	NPO	DCM
Dinoflagellata	Gemmatimonadetes	1	0.179533213644524	NPO	DCM
Dinoflagellata	Ochrophyta	6	1.07719928186715	NPO	DCM
Dinoflagellata	Picozoa	7	1.25673249551167	NPO	DCM
Dinoflagellata	Radiolaria	12	2.15439856373429	NPO	DCM
Dinoflagellata	SAR406	2	0.359066427289048	NPO	DCM
Dinoflagellata	Stramenopiles_X	21	3.77019748653501	NPO	DCM
Dinoflagellata	Thaumarchaeota	1	0.179533213644524	NPO	DCM
Dinoflagellata	unBac	1	0.179533213644524	NPO	DCM
Dinoflagellata	unEuk	5	0.897666068222621	NPO	DCM
Euryarchaeota	Euryarchaeota	4	0.718132854578097	NPO	DCM
Euryarchaeota	Gammaproteobacteria	1	0.179533213644524	NPO	DCM
Euryarchaeota	Gemmatimonadetes	1	0.179533213644524	NPO	DCM
Euryarchaeota	Ochrophyta	1	0.179533213644524	NPO	DCM
Euryarchaeota	Planctomycetes	3	0.538599640933573	NPO	DCM
Euryarchaeota	Radiolaria	2	0.359066427289048	NPO	DCM
Euryarchaeota	SAR406	5	0.897666068222621	NPO	DCM
Euryarchaeota	Stramenopiles_X	1	0.179533213644524	NPO	DCM
Euryarchaeota	Verrucomicrobia	1	0.179533213644524	NPO	DCM
Euryarchaeota	unBac	2	0.359066427289048	NPO	DCM
Euryarchaeota	unEuk	1	0.179533213644524	NPO	DCM
Gammaproteobacteria	unBac	1	0.179533213644524	NPO	DCM
Gemmatimonadetes	Planctomycetes	1	0.179533213644524	NPO	DCM
Gemmatimonadetes	unBac	1	0.179533213644524	NPO	DCM
Picozoa	Picozoa	1	0.179533213644524	NPO	DCM
Planctomycetes	Radiolaria	1	0.179533213644524	NPO	DCM
Planctomycetes	Verrucomicrobia	1	0.179533213644524	NPO	DCM
Radiolaria	Radiolaria	10	1.79533213644524	NPO	DCM
Radiolaria	SAR406	1	0.179533213644524	NPO	DCM
Radiolaria	Stramenopiles_X	2	0.359066427289048	NPO	DCM
SAR406	SAR406	2	0.359066427289048	NPO	DCM
SAR406	Thaumarchaeota	1	0.179533213644524	NPO	DCM
Stramenopiles_X	Stramenopiles_X	1	0.179533213644524	NPO	DCM
Acidobacteria	NiN	1	0.628930817610063	NPO	MES
Acidobacteria	Radiolaria	1	0.628930817610063	NPO	MES
Acidobacteria	Thaumarchaeota	3	1.88679245283019	NPO	MES
Actinobacteria	Actinobacteria	4	2.51572327044025	NPO	MES
Actinobacteria	Alphaproteobacteria	3	1.88679245283019	NPO	MES
Actinobacteria	Bacteroidetes	1	0.628930817610063	NPO	MES
Actinobacteria	Deltaproteobacteria	1	0.628930817610063	NPO	MES
Actinobacteria	Euryarchaeota	3	1.88679245283019	NPO	MES
Actinobacteria	Gammaproteobacteria	3	1.88679245283019	NPO	MES
Actinobacteria	Thaumarchaeota	4	2.51572327044025	NPO	MES
Actinobacteria	unBac	1	0.628930817610063	NPO	MES
Alphaproteobacteria	Alphaproteobacteria	11	6.91823899371069	NPO	MES
Alphaproteobacteria	Bacteroidetes	1	0.628930817610063	NPO	MES
Alphaproteobacteria	Deltaproteobacteria	1	0.628930817610063	NPO	MES
Alphaproteobacteria	Dinoflagellata	1	0.628930817610063	NPO	MES
Alphaproteobacteria	Gammaproteobacteria	3	1.88679245283019	NPO	MES
Alphaproteobacteria	SAR406	1	0.628930817610063	NPO	MES
Alphaproteobacteria	Thaumarchaeota	4	2.51572327044025	NPO	MES
Bacteroidetes	Gammaproteobacteria	1	0.628930817610063	NPO	MES
Deltaproteobacteria	Deltaproteobacteria	3	1.88679245283019	NPO	MES
Deltaproteobacteria	Dinoflagellata	1	0.628930817610063	NPO	MES
Deltaproteobacteria	Euryarchaeota	1	0.628930817610063	NPO	MES
Deltaproteobacteria	Gammaproteobacteria	3	1.88679245283019	NPO	MES
Deltaproteobacteria	SAR406	6	3.77358490566038	NPO	MES
Deltaproteobacteria	Thaumarchaeota	8	5.0314465408805	NPO	MES
Dinoflagellata	Dinoflagellata	17	10.6918238993711	NPO	MES
Dinoflagellata	Euryarchaeota	1	0.628930817610063	NPO	MES
Dinoflagellata	Gammaproteobacteria	1	0.628930817610063	NPO	MES
Dinoflagellata	NiN	1	0.628930817610063	NPO	MES
Dinoflagellata	Radiolaria	3	1.88679245283019	NPO	MES
Dinoflagellata	SAR406	2	1.25786163522013	NPO	MES
Dinoflagellata	Thaumarchaeota	3	1.88679245283019	NPO	MES
Euryarchaeota	Gammaproteobacteria	1	0.628930817610063	NPO	MES
Euryarchaeota	Thaumarchaeota	3	1.88679245283019	NPO	MES
Gammaproteobacteria	Gammaproteobacteria	1	0.628930817610063	NPO	MES
Gammaproteobacteria	NiN	1	0.628930817610063	NPO	MES
Gammaproteobacteria	Radiolaria	1	0.628930817610063	NPO	MES
Gammaproteobacteria	Thaumarchaeota	10	6.28930817610063	NPO	MES
Gammaproteobacteria	unBac	1	0.628930817610063	NPO	MES
Gemmatimonadetes	Thaumarchaeota	1	0.628930817610063	NPO	MES
NiN	NiN	3	1.88679245283019	NPO	MES
NiN	SAR406	1	0.628930817610063	NPO	MES
NiN	Thaumarchaeota	5	3.14465408805031	NPO	MES
Radiolaria	Radiolaria	4	2.51572327044025	NPO	MES
Radiolaria	SAR406	1	0.628930817610063	NPO	MES
SAR406	Thaumarchaeota	2	1.25786163522013	NPO	MES
Thaumarchaeota	Thaumarchaeota	25	15.7232704402516	NPO	MES
Thaumarchaeota	unBac	1	0.628930817610063	NPO	MES
Acidobacteria	Acidobacteria	1	0.282485875706215	NPO	BAT
Acidobacteria	Alphaproteobacteria	2	0.564971751412429	NPO	BAT
Acidobacteria	Bacteroidetes	1	0.282485875706215	NPO	BAT
Acidobacteria	ChO	1	0.282485875706215	NPO	BAT
Acidobacteria	Euryarchaeota	1	0.282485875706215	NPO	BAT
Acidobacteria	Gemmatimonadetes	1	0.282485875706215	NPO	BAT
Acidobacteria	NiN	2	0.564971751412429	NPO	BAT
Acidobacteria	Planctomycetes	2	0.564971751412429	NPO	BAT
Acidobacteria	SAR406	2	0.564971751412429	NPO	BAT
Acidobacteria	Thaumarchaeota	1	0.282485875706215	NPO	BAT
Acidobacteria	unBac	2	0.564971751412429	NPO	BAT
Actinobacteria	Actinobacteria	4	1.12994350282486	NPO	BAT
Actinobacteria	Alphaproteobacteria	8	2.25988700564972	NPO	BAT
Actinobacteria	Bacteroidetes	2	0.564971751412429	NPO	BAT
Actinobacteria	ChO	1	0.282485875706215	NPO	BAT
Actinobacteria	Cyanobacteria	1	0.282485875706215	NPO	BAT
Actinobacteria	Euryarchaeota	1	0.282485875706215	NPO	BAT
Actinobacteria	Gammaproteobacteria	3	0.847457627118644	NPO	BAT
Actinobacteria	NiN	1	0.282485875706215	NPO	BAT
Actinobacteria	Planctomycetes	1	0.282485875706215	NPO	BAT
Actinobacteria	Thaumarchaeota	3	0.847457627118644	NPO	BAT
Actinobacteria	unBac	1	0.282485875706215	NPO	BAT
Alphaproteobacteria	Alphaproteobacteria	36	10.1694915254237	NPO	BAT
Alphaproteobacteria	Bacteroidetes	11	3.10734463276836	NPO	BAT
Alphaproteobacteria	ChO	5	1.41242937853107	NPO	BAT
Alphaproteobacteria	Deltaproteobacteria	1	0.282485875706215	NPO	BAT
Alphaproteobacteria	Euryarchaeota	2	0.564971751412429	NPO	BAT
Alphaproteobacteria	Gammaproteobacteria	22	6.21468926553672	NPO	BAT
Alphaproteobacteria	Gemmatimonadetes	3	0.847457627118644	NPO	BAT
Alphaproteobacteria	NiN	2	0.564971751412429	NPO	BAT
Alphaproteobacteria	Planctomycetes	5	1.41242937853107	NPO	BAT
Alphaproteobacteria	SAR406	9	2.54237288135593	NPO	BAT
Alphaproteobacteria	Thaumarchaeota	4	1.12994350282486	NPO	BAT
Alphaproteobacteria	unBac	1	0.282485875706215	NPO	BAT
Bacteroidetes	Bacteroidetes	1	0.282485875706215	NPO	BAT
Bacteroidetes	Gammaproteobacteria	8	2.25988700564972	NPO	BAT
Bacteroidetes	Gemmatimonadetes	1	0.282485875706215	NPO	BAT
Bacteroidetes	NiN	1	0.282485875706215	NPO	BAT
Bacteroidetes	SAR406	2	0.564971751412429	NPO	BAT
Bacteroidetes	Thaumarchaeota	1	0.282485875706215	NPO	BAT
Bacteroidetes	Verrucomicrobia	2	0.564971751412429	NPO	BAT
Bacteroidetes	unBac	1	0.282485875706215	NPO	BAT
Cercozoa	Radiolaria	3	0.847457627118644	NPO	BAT
ChO	Deltaproteobacteria	1	0.282485875706215	NPO	BAT
ChO	Dinoflagellata	1	0.282485875706215	NPO	BAT
ChO	Euryarchaeota	2	0.564971751412429	NPO	BAT
ChO	Gammaproteobacteria	4	1.12994350282486	NPO	BAT
ChO	Gemmatimonadetes	2	0.564971751412429	NPO	BAT
ChO	Planctomycetes	2	0.564971751412429	NPO	BAT
ChO	SAR406	4	1.12994350282486	NPO	BAT
ChO	Thaumarchaeota	3	0.847457627118644	NPO	BAT
ChO	unBac	1	0.282485875706215	NPO	BAT
Deltaproteobacteria	Euryarchaeota	2	0.564971751412429	NPO	BAT
Deltaproteobacteria	Radiolaria	1	0.282485875706215	NPO	BAT
Deltaproteobacteria	SAR406	1	0.282485875706215	NPO	BAT
Deltaproteobacteria	Thaumarchaeota	1	0.282485875706215	NPO	BAT
Dinoflagellata	Dinoflagellata	22	6.21468926553672	NPO	BAT
Dinoflagellata	Gammaproteobacteria	2	0.564971751412429	NPO	BAT
Dinoflagellata	Gemmatimonadetes	1	0.282485875706215	NPO	BAT
Dinoflagellata	Ochrophyta	4	1.12994350282486	NPO	BAT
Dinoflagellata	Planctomycetes	1	0.282485875706215	NPO	BAT
Dinoflagellata	Radiolaria	4	1.12994350282486	NPO	BAT
Dinoflagellata	Thaumarchaeota	1	0.282485875706215	NPO	BAT
Euryarchaeota	Euryarchaeota	3	0.847457627118644	NPO	BAT
Euryarchaeota	Gammaproteobacteria	3	0.847457627118644	NPO	BAT
Euryarchaeota	Gemmatimonadetes	3	0.847457627118644	NPO	BAT
Euryarchaeota	NiN	2	0.564971751412429	NPO	BAT
Euryarchaeota	Planctomycetes	1	0.282485875706215	NPO	BAT
Euryarchaeota	SAR406	9	2.54237288135593	NPO	BAT
Euryarchaeota	Thaumarchaeota	5	1.41242937853107	NPO	BAT
Euryarchaeota	Verrucomicrobia	5	1.41242937853107	NPO	BAT
Gammaproteobacteria	Gammaproteobacteria	12	3.38983050847458	NPO	BAT
Gammaproteobacteria	Gemmatimonadetes	1	0.282485875706215	NPO	BAT
Gammaproteobacteria	NiN	2	0.564971751412429	NPO	BAT
Gammaproteobacteria	Ochrophyta	1	0.282485875706215	NPO	BAT
Gammaproteobacteria	Planctomycetes	1	0.282485875706215	NPO	BAT
Gammaproteobacteria	SAR406	6	1.69491525423729	NPO	BAT
Gammaproteobacteria	Thaumarchaeota	7	1.9774011299435	NPO	BAT
Gammaproteobacteria	Verrucomicrobia	1	0.282485875706215	NPO	BAT
Gammaproteobacteria	unBac	1	0.282485875706215	NPO	BAT
Gemmatimonadetes	Planctomycetes	3	0.847457627118644	NPO	BAT
Gemmatimonadetes	SAR406	4	1.12994350282486	NPO	BAT
Gemmatimonadetes	Thaumarchaeota	3	0.847457627118644	NPO	BAT
NiN	Planctomycetes	1	0.282485875706215	NPO	BAT
NiN	SAR406	2	0.564971751412429	NPO	BAT
NiN	Thaumarchaeota	2	0.564971751412429	NPO	BAT
Planctomycetes	Planctomycetes	2	0.564971751412429	NPO	BAT
Planctomycetes	SAR406	5	1.41242937853107	NPO	BAT
Planctomycetes	Thaumarchaeota	2	0.564971751412429	NPO	BAT
Planctomycetes	Verrucomicrobia	1	0.282485875706215	NPO	BAT
Planctomycetes	unBac	2	0.564971751412429	NPO	BAT
Radiolaria	Radiolaria	3	0.847457627118644	NPO	BAT
Radiolaria	unEuk	1	0.282485875706215	NPO	BAT
SAR406	SAR406	3	0.847457627118644	NPO	BAT
SAR406	Thaumarchaeota	9	2.54237288135593	NPO	BAT
SAR406	Verrucomicrobia	2	0.564971751412429	NPO	BAT
