Source	Target	Weight
Euk_ASV_2103	Euk_ASV_13935	0.523715371496242
Euk_ASV_2813	Euk_ASV_13935	-0.132682966761468
Euk_ASV_5594	Euk_ASV_13935	0.131597113539023
Euk_ASV_6470	Euk_ASV_13935	0.179160017885919
Euk_ASV_6722	Euk_ASV_13935	0.131056740417393
Euk_ASV_8890	Euk_ASV_13935	-0.158618594459902
Euk_ASV_10579	Euk_ASV_13935	0.146668482482591
Euk_ASV_13678	Euk_ASV_13935	0.168405395425537
Euk_ASV_1110	Euk_ASV_14035	0.159857411900064
Euk_ASV_1997	Euk_ASV_14035	0.157330367340245
Euk_ASV_2152	Euk_ASV_14035	0.197770390803379
Euk_ASV_3183	Euk_ASV_14035	0.15855210063914
Euk_ASV_3666	Euk_ASV_14035	0.152055171978746
Euk_ASV_5695	Euk_ASV_14035	0.176478652036101
Euk_ASV_7273	Euk_ASV_14035	0.148617722752607
Euk_ASV_9111	Euk_ASV_14035	0.135298129017859
Euk_ASV_9676	Euk_ASV_14035	0.15963098756742
Euk_ASV_11439	Euk_ASV_14035	0.164786858539605
Euk_ASV_470	Euk_ASV_14058	0.13672795373186
Euk_ASV_1123	Euk_ASV_14058	0.130787878382228
Euk_ASV_1173	Euk_ASV_14058	0.142721775777875
Euk_ASV_2292	Euk_ASV_14058	0.220242303264922
Euk_ASV_2940	Euk_ASV_14058	0.170894500498996
Euk_ASV_3739	Euk_ASV_14058	0.13194088307015
Euk_ASV_12259	Euk_ASV_14058	0.131736561646157
Euk_ASV_13584	Euk_ASV_14058	0.390289713626739
Euk_ASV_325	Euk_ASV_14069	0.185088822229795
Euk_ASV_1071	Euk_ASV_14069	-0.171731967339574
Euk_ASV_1347	Euk_ASV_14069	0.1408837283563
Euk_ASV_1402	Euk_ASV_14069	-0.175732344137421
Euk_ASV_1713	Euk_ASV_14069	0.148108826033181
Euk_ASV_2956	Euk_ASV_14069	0.14775909544854
Euk_ASV_3005	Euk_ASV_14069	0.221766610993211
Euk_ASV_3109	Euk_ASV_14069	0.137559573423327
Euk_ASV_3123	Euk_ASV_14069	0.179423995790266
Euk_ASV_3380	Euk_ASV_14069	0.144832545766629
Euk_ASV_3545	Euk_ASV_14069	0.13710047708443
Euk_ASV_3897	Euk_ASV_14069	0.176303323606858
Euk_ASV_5762	Euk_ASV_14069	0.146857275379707
Euk_ASV_6623	Euk_ASV_14069	0.131097541482207
Euk_ASV_372	Euk_ASV_14114	-0.208032889554545
Euk_ASV_547	Euk_ASV_14114	0.232641330338125
Euk_ASV_1278	Euk_ASV_14114	0.14484768622568
Euk_ASV_1535	Euk_ASV_14114	0.206665821409348
Euk_ASV_1806	Euk_ASV_14114	-0.147840611123069
Euk_ASV_2991	Euk_ASV_14114	-0.134218087240552
Euk_ASV_4200	Euk_ASV_14114	0.172616792340011
Euk_ASV_5087	Euk_ASV_14114	0.193127680646935
Euk_ASV_5242	Euk_ASV_14114	0.132148534823634
Euk_ASV_5638	Euk_ASV_14114	-0.174420913132816
Euk_ASV_7073	Euk_ASV_14114	0.167384198206265
Euk_ASV_11605	Euk_ASV_14114	0.139013518848376
Euk_ASV_886	Euk_ASV_14158	0.211885668626715
Euk_ASV_1647	Euk_ASV_14158	-0.162574907436628
Euk_ASV_2083	Euk_ASV_14158	0.131712720586807
Euk_ASV_2818	Euk_ASV_14158	0.137661879350302
Euk_ASV_3399	Euk_ASV_14158	-0.137686728281732
Euk_ASV_4564	Euk_ASV_14158	-0.13145387959266
Euk_ASV_4610	Euk_ASV_14158	0.130464367240766
Euk_ASV_5109	Euk_ASV_14158	0.209622302804479
Euk_ASV_5624	Euk_ASV_14158	0.150850108406929
Euk_ASV_558	Euk_ASV_14269	-0.140709286022054
Euk_ASV_1080	Euk_ASV_14269	-0.157155439257622
Euk_ASV_1253	Euk_ASV_14269	0.152029053178987
Euk_ASV_1524	Euk_ASV_14269	-0.145703176646568
Euk_ASV_1561	Euk_ASV_14269	0.145816804119641
Euk_ASV_1626	Euk_ASV_14269	-0.139542020772245
Euk_ASV_2462	Euk_ASV_14269	-0.190894095712594
Euk_ASV_2853	Euk_ASV_14269	0.141373616361301
Euk_ASV_3720	Euk_ASV_14269	0.159997772962368
Euk_ASV_3791	Euk_ASV_14269	-0.143234270881467
Euk_ASV_4210	Euk_ASV_14269	-0.153424034630734
Euk_ASV_5689	Euk_ASV_14269	0.131338063091023
Euk_ASV_5741	Euk_ASV_14269	0.14086619280644
Euk_ASV_225	Euk_ASV_14280	0.141878467884906
Euk_ASV_2173	Euk_ASV_14280	0.148518109846625
Euk_ASV_2799	Euk_ASV_14280	0.134312547199588
Euk_ASV_2861	Euk_ASV_14280	0.241990415678796
Euk_ASV_3129	Euk_ASV_14280	0.146635336970254
Euk_ASV_4266	Euk_ASV_14280	0.154011434117826
Euk_ASV_4401	Euk_ASV_14280	0.193082583453923
Euk_ASV_8011	Euk_ASV_14280	0.137491330676361
Euk_ASV_9679	Euk_ASV_14280	0.154018310935653
Euk_ASV_9698	Euk_ASV_14280	0.147637785622654
Euk_ASV_11080	Euk_ASV_14280	0.162665427302846
Euk_ASV_1644	Euk_ASV_14371	0.285258490479901
Euk_ASV_1812	Euk_ASV_14371	-0.204783164949472
Euk_ASV_2278	Euk_ASV_14371	0.165556624280872
Euk_ASV_2872	Euk_ASV_14371	0.159515794407221
Euk_ASV_4283	Euk_ASV_14371	0.160753012980465
Euk_ASV_9100	Euk_ASV_14371	0.184182877160117
Euk_ASV_12728	Euk_ASV_14371	0.165544903562719
Euk_ASV_13660	Euk_ASV_14371	0.18471658571123
Euk_ASV_13697	Euk_ASV_14371	0.286556470602937
Euk_ASV_1386	Euk_ASV_14442	0.130567398292986
Euk_ASV_2853	Euk_ASV_14442	0.156523877892097
Euk_ASV_3582	Euk_ASV_14442	0.191581978109469
Euk_ASV_5148	Euk_ASV_14442	0.179915390491237
Euk_ASV_5295	Euk_ASV_14442	0.138221878727071
Euk_ASV_7119	Euk_ASV_14442	0.194586221303637
Euk_ASV_7416	Euk_ASV_14442	0.200780819105213
Euk_ASV_7625	Euk_ASV_14442	0.214255313850128
Euk_ASV_8534	Euk_ASV_14442	0.154748893682288
Euk_ASV_8542	Euk_ASV_14442	0.217165359115676
Euk_ASV_8817	Euk_ASV_14442	0.152118061910137
Euk_ASV_10843	Euk_ASV_14442	0.153085000028143
Euk_ASV_12507	Euk_ASV_14442	0.146358223002492
Euk_ASV_207	Euk_ASV_14459	0.167539943345113
Euk_ASV_405	Euk_ASV_14459	0.145017570148891
Euk_ASV_4737	Euk_ASV_14459	0.193784840119694
Euk_ASV_6059	Euk_ASV_14459	0.25955394888449
Euk_ASV_7440	Euk_ASV_14459	0.172402854559562
Euk_ASV_8489	Euk_ASV_14459	0.169684880662677
Euk_ASV_9827	Euk_ASV_14459	0.152170122857128
Euk_ASV_10081	Euk_ASV_14459	0.156857727362615
Euk_ASV_10145	Euk_ASV_14459	0.196834225203962
Euk_ASV_12120	Euk_ASV_14459	0.176899238752922
Euk_ASV_13713	Euk_ASV_14459	0.13890026285407
Euk_ASV_276	Euk_ASV_14571	0.135054662626956
Euk_ASV_2769	Euk_ASV_14571	0.144666190193877
Euk_ASV_7488	Euk_ASV_14571	0.176577452875952
Euk_ASV_8399	Euk_ASV_14571	0.133556987811552
Euk_ASV_13564	Euk_ASV_14571	0.323413733511173
Euk_ASV_536	Euk_ASV_14613	-0.160494501509808
Euk_ASV_2192	Euk_ASV_14613	-0.133509219126186
Euk_ASV_2250	Euk_ASV_14613	-0.137953552014241
Euk_ASV_3230	Euk_ASV_14613	0.219841407263483
Euk_ASV_5239	Euk_ASV_14613	0.142354094168059
Euk_ASV_7635	Euk_ASV_14613	0.16488470655335
Euk_ASV_10931	Euk_ASV_14613	0.136238883277277
Euk_ASV_12800	Euk_ASV_14613	0.132342341493014
Euk_ASV_780	Euk_ASV_14641	0.161548940169732
Euk_ASV_1027	Euk_ASV_14641	-0.155872331094001
Euk_ASV_1114	Euk_ASV_14641	-0.136289360287016
Euk_ASV_2191	Euk_ASV_14641	0.144632206190505
Euk_ASV_2902	Euk_ASV_14641	0.136424883574113
Euk_ASV_2945	Euk_ASV_14641	0.132867005135668
Euk_ASV_4693	Euk_ASV_14641	-0.184537058906671
Euk_ASV_5174	Euk_ASV_14641	-0.148465877748769
Euk_ASV_5536	Euk_ASV_14641	0.163580253775775
Euk_ASV_8671	Euk_ASV_14641	0.137220368048907
Euk_ASV_9084	Euk_ASV_14641	0.189504021802628
Euk_ASV_9896	Euk_ASV_14641	0.152936605604474
Euk_ASV_467	Euk_ASV_14645	0.196593040625363
Euk_ASV_641	Euk_ASV_14645	-0.135929595152515
Euk_ASV_1455	Euk_ASV_14645	-0.144790940997805
Euk_ASV_2742	Euk_ASV_14645	0.14564141831522
Euk_ASV_3638	Euk_ASV_14645	-0.143354377965178
Euk_ASV_4364	Euk_ASV_14645	0.160945863518152
Euk_ASV_5253	Euk_ASV_14645	0.139639674230435
Euk_ASV_5536	Euk_ASV_14645	0.240345616793803
Euk_ASV_6084	Euk_ASV_14645	-0.134922809181417
Euk_ASV_7290	Euk_ASV_14645	0.191469837250922
Euk_ASV_11339	Euk_ASV_14645	0.1432642886245
Euk_ASV_11631	Euk_ASV_14645	0.144279953458758
Euk_ASV_994	Euk_ASV_14650	0.195605958309434
Euk_ASV_1030	Euk_ASV_14650	0.197774920932744
Euk_ASV_1536	Euk_ASV_14650	0.146919428513604
Euk_ASV_1995	Euk_ASV_14650	0.163429988157262
Euk_ASV_2207	Euk_ASV_14650	0.184460336379152
Euk_ASV_3116	Euk_ASV_14650	0.21345171150814
Euk_ASV_4875	Euk_ASV_14650	0.213923876716032
Euk_ASV_5424	Euk_ASV_14650	0.293176878207681
Euk_ASV_5695	Euk_ASV_14650	0.168533408681189
Euk_ASV_6787	Euk_ASV_14650	0.169562393793498
Euk_ASV_7684	Euk_ASV_14650	0.177175826867184
Euk_ASV_8534	Euk_ASV_14650	0.134665684237762
Euk_ASV_1082	Euk_ASV_14667	0.138443649435055
Euk_ASV_1294	Euk_ASV_14667	-0.14803414984172
Euk_ASV_1416	Euk_ASV_14667	0.141060626760899
Euk_ASV_1532	Euk_ASV_14667	-0.144740494111027
Euk_ASV_1895	Euk_ASV_14667	-0.136692276614083
Euk_ASV_3769	Euk_ASV_14667	0.15813609949567
Euk_ASV_4434	Euk_ASV_14667	0.130267954603265
Euk_ASV_4869	Euk_ASV_14667	-0.136615952904402
Euk_ASV_7361	Euk_ASV_14667	0.141383826484737
Euk_ASV_8262	Euk_ASV_14667	0.184499273940451
Euk_ASV_9617	Euk_ASV_14667	0.169035295832733
Euk_ASV_10289	Euk_ASV_14667	0.167532866917118
Euk_ASV_10514	Euk_ASV_14667	0.148125693806971
Euk_ASV_567	Euk_ASV_14676	0.211854123933928
Euk_ASV_1032	Euk_ASV_14676	0.152784610929252
Euk_ASV_1354	Euk_ASV_14676	0.221512319798282
Euk_ASV_1422	Euk_ASV_14676	0.134250600126997
Euk_ASV_1782	Euk_ASV_14676	0.131999512119605
Euk_ASV_1930	Euk_ASV_14676	0.160671967488637
Euk_ASV_1953	Euk_ASV_14676	0.158480308987283
Euk_ASV_3183	Euk_ASV_14676	0.134694627437996
Euk_ASV_3250	Euk_ASV_14676	0.15406261272663
Euk_ASV_3470	Euk_ASV_14676	0.200479611245984
Euk_ASV_6183	Euk_ASV_14676	0.198823178298923
Euk_ASV_6403	Euk_ASV_14676	0.168015402572384
Euk_ASV_7363	Euk_ASV_14676	0.154807009272347
Euk_ASV_9885	Euk_ASV_14676	0.149217140513317
Euk_ASV_13437	Euk_ASV_14676	0.182524826086742
Euk_ASV_627	Euk_ASV_14828	-0.141407537109641
Euk_ASV_1786	Euk_ASV_14828	0.148424478522371
Euk_ASV_3956	Euk_ASV_14828	0.260366522331505
Euk_ASV_4321	Euk_ASV_14828	0.331030985046655
Euk_ASV_5505	Euk_ASV_14828	0.156942433546083
Euk_ASV_5976	Euk_ASV_14828	0.15339226127801
Euk_ASV_6359	Euk_ASV_14828	0.157581162923284
Euk_ASV_6906	Euk_ASV_14828	0.169594749663794
Euk_ASV_9559	Euk_ASV_14828	0.162541761621243
Euk_ASV_12660	Euk_ASV_14828	0.207648064714788
Euk_ASV_511	Euk_ASV_14858	-0.136292418406097
Euk_ASV_739	Euk_ASV_14858	-0.153861270052977
Euk_ASV_2412	Euk_ASV_14858	0.153950547596635
Euk_ASV_2883	Euk_ASV_14858	0.131841316931833
Euk_ASV_3648	Euk_ASV_14858	0.129374865287036
Euk_ASV_3708	Euk_ASV_14858	0.139838213099417
Euk_ASV_4760	Euk_ASV_14858	0.136969492862163
Euk_ASV_5292	Euk_ASV_14858	0.156865355887488
Euk_ASV_5740	Euk_ASV_14858	0.164388555992273
Euk_ASV_6146	Euk_ASV_14858	0.179472003556838
Euk_ASV_10371	Euk_ASV_14858	0.135117191999056
Euk_ASV_13479	Euk_ASV_14858	0.135493228331536
Euk_ASV_14158	Euk_ASV_14858	0.195768597916736
Euk_ASV_2055	Euk_ASV_14870	0.52827962659912
Euk_ASV_3180	Euk_ASV_14870	0.221730961955427
Euk_ASV_4075	Euk_ASV_14870	0.177308440412867
Euk_ASV_4313	Euk_ASV_14870	0.242389855761741
Euk_ASV_7119	Euk_ASV_14870	0.137727187555847
Euk_ASV_10067	Euk_ASV_14870	0.223002561751443
Euk_ASV_10391	Euk_ASV_14870	0.168179422933088
Euk_ASV_10895	Euk_ASV_14870	0.158076258794174
Euk_ASV_13437	Euk_ASV_14870	0.182198027611958
Euk_ASV_21	Euk_ASV_14896	0.15888396977845
Euk_ASV_76	Euk_ASV_14896	-0.18641204846747
Euk_ASV_1235	Euk_ASV_14896	0.137234597704599
Euk_ASV_1482	Euk_ASV_14896	0.162414897403271
Euk_ASV_1771	Euk_ASV_14896	0.182664244412465
Euk_ASV_1905	Euk_ASV_14896	0.159787019228405
Euk_ASV_1972	Euk_ASV_14896	0.230726674423013
Euk_ASV_2315	Euk_ASV_14896	0.247355671725385
Euk_ASV_3423	Euk_ASV_14896	0.157418558595705
Euk_ASV_3498	Euk_ASV_14896	0.133309379256551
Euk_ASV_6968	Euk_ASV_14896	0.138935600000188
Euk_ASV_7086	Euk_ASV_14896	0.149517303242549
Euk_ASV_7800	Euk_ASV_14896	0.159131670703244
Euk_ASV_9383	Euk_ASV_14896	0.13830449724666
Euk_ASV_10505	Euk_ASV_14896	0.134592243526182
Euk_ASV_14459	Euk_ASV_14896	0.252968060952967
Euk_ASV_1993	Euk_ASV_14926	0.148650738663882
Euk_ASV_2185	Euk_ASV_14926	0.165748525185643
Euk_ASV_2471	Euk_ASV_14926	0.236772645302451
Euk_ASV_2678	Euk_ASV_14926	0.136156082541593
Euk_ASV_2927	Euk_ASV_14926	0.13695126446292
Euk_ASV_3785	Euk_ASV_14926	0.138818844802876
Euk_ASV_4116	Euk_ASV_14926	0.172388254344447
Euk_ASV_4791	Euk_ASV_14926	0.207477618395927
Euk_ASV_5825	Euk_ASV_14926	0.186213722157338
Euk_ASV_7903	Euk_ASV_14926	0.182467661623407
Euk_ASV_9635	Euk_ASV_14926	0.210231434031393
Euk_ASV_10135	Euk_ASV_14926	0.172284327664206
Euk_ASV_13391	Euk_ASV_14926	0.162724214789028
Euk_ASV_13401	Euk_ASV_14926	0.156015480801192
Euk_ASV_13464	Euk_ASV_14926	0.180448791222074
Euk_ASV_13564	Euk_ASV_14926	0.264917534447051
Euk_ASV_541	Euk_ASV_14927	0.159450983827115
Euk_ASV_750	Euk_ASV_14927	0.165465532564844
Euk_ASV_1231	Euk_ASV_14927	0.147938632153112
Euk_ASV_4374	Euk_ASV_14927	0.138324953019431
Euk_ASV_4630	Euk_ASV_14927	0.150026647702848
Euk_ASV_5040	Euk_ASV_14927	0.137040300958742
Euk_ASV_6501	Euk_ASV_14927	0.130879685274167
Euk_ASV_8399	Euk_ASV_14927	0.144735398335353
Euk_ASV_10634	Euk_ASV_14927	0.130309780784919
Euk_ASV_10841	Euk_ASV_14927	0.424408941644312
Euk_ASV_487	Euk_ASV_14946	-0.131841614842415
Euk_ASV_770	Euk_ASV_14946	-0.136763266157699
Euk_ASV_1554	Euk_ASV_14946	0.176447560388724
Euk_ASV_1898	Euk_ASV_14946	0.160139179445577
Euk_ASV_2416	Euk_ASV_14946	0.136238288093618
Euk_ASV_2831	Euk_ASV_14946	0.170158018809859
Euk_ASV_4085	Euk_ASV_14946	0.458152689930733
Euk_ASV_4121	Euk_ASV_14946	0.139820834081052
Euk_ASV_6028	Euk_ASV_14946	0.352982045309092
Euk_ASV_8852	Euk_ASV_14946	0.131542778507988
Euk_ASV_9617	Euk_ASV_14946	0.189001144111498
Euk_ASV_11339	Euk_ASV_14946	0.158778615945571
Euk_ASV_1302	Euk_ASV_15111	0.184910323371629
Euk_ASV_1683	Euk_ASV_15111	0.214118656411297
Euk_ASV_2420	Euk_ASV_15111	0.163678830919092
Euk_ASV_3176	Euk_ASV_15111	0.223825013314791
Euk_ASV_3180	Euk_ASV_15111	0.148593738439817
Euk_ASV_3370	Euk_ASV_15111	0.133854838220971
Euk_ASV_3470	Euk_ASV_15111	0.137560809499611
Euk_ASV_4241	Euk_ASV_15111	0.177637083053789
Euk_ASV_6190	Euk_ASV_15111	0.164412402140152
Euk_ASV_6493	Euk_ASV_15111	0.156989639304979
Euk_ASV_8470	Euk_ASV_15111	0.168628483092227
Euk_ASV_12612	Euk_ASV_15111	0.146809212453525
Euk_ASV_3415	Euk_ASV_15179	0.133101137120777
Euk_ASV_3436	Euk_ASV_15179	-0.176442814409495
Euk_ASV_4024	Euk_ASV_15179	-0.131658424445188
Euk_ASV_4794	Euk_ASV_15179	-0.136331163831497
Euk_ASV_5112	Euk_ASV_15179	0.207216717368642
Euk_ASV_6003	Euk_ASV_15179	0.175835588350839
Euk_ASV_7618	Euk_ASV_15179	0.143309117756332
Euk_ASV_7796	Euk_ASV_15179	0.178130509412266
Euk_ASV_9541	Euk_ASV_15179	0.220381696914834
Euk_ASV_11350	Euk_ASV_15179	0.142627085978348
Euk_ASV_11605	Euk_ASV_15179	0.132325484203006
Euk_ASV_14667	Euk_ASV_15179	0.145515978713664
Euk_ASV_825	Euk_ASV_15183	-0.138859672412118
Euk_ASV_1817	Euk_ASV_15183	0.14186622360015
Euk_ASV_2068	Euk_ASV_15183	0.139401558704855
Euk_ASV_2281	Euk_ASV_15183	-0.183995601808058
Euk_ASV_3712	Euk_ASV_15183	0.220477808495016
Euk_ASV_4669	Euk_ASV_15183	0.179016228448141
Euk_ASV_5112	Euk_ASV_15183	0.160977029188677
Euk_ASV_5474	Euk_ASV_15183	-0.157090060624823
Euk_ASV_7098	Euk_ASV_15183	0.13275850874611
Euk_ASV_9881	Euk_ASV_15183	0.193435664671297
Euk_ASV_10424	Euk_ASV_15183	0.172690857524403
Euk_ASV_10703	Euk_ASV_15183	0.132723493083658
Euk_ASV_10877	Euk_ASV_15183	0.263764511084328
Euk_ASV_13234	Euk_ASV_15183	0.239666947785616
Euk_ASV_14114	Euk_ASV_15183	0.138066211998825
Euk_ASV_1293	Euk_ASV_15212	0.151943204900389
Euk_ASV_2574	Euk_ASV_15212	0.150359195273358
Euk_ASV_3157	Euk_ASV_15212	0.165409996129594
Euk_ASV_3251	Euk_ASV_15212	0.267322393420344
Euk_ASV_3280	Euk_ASV_15212	0.15719159824271
Euk_ASV_4493	Euk_ASV_15212	0.137179350108773
Euk_ASV_4841	Euk_ASV_15212	0.208025827605172
Euk_ASV_5068	Euk_ASV_15212	0.152646591270822
Euk_ASV_6455	Euk_ASV_15212	0.16314483846015
Euk_ASV_6620	Euk_ASV_15212	0.184582229918868
Euk_ASV_7454	Euk_ASV_15212	0.153080182327742
Euk_ASV_8074	Euk_ASV_15212	0.219931091351211
Euk_ASV_10365	Euk_ASV_15212	0.152107201157246
Euk_ASV_10841	Euk_ASV_15212	0.154724164668864
Euk_ASV_13437	Euk_ASV_15212	0.133995616510932
Euk_ASV_14870	Euk_ASV_15212	0.191280557310888
Euk_ASV_76	Euk_ASV_15299	-0.147827668073125
Euk_ASV_926	Euk_ASV_15299	0.150115982125623
Euk_ASV_1073	Euk_ASV_15299	0.36108366597926
Euk_ASV_1977	Euk_ASV_15299	0.144458184699758
Euk_ASV_2793	Euk_ASV_15299	0.143997591484435
Euk_ASV_2817	Euk_ASV_15299	0.169688936463754
Euk_ASV_4924	Euk_ASV_15299	0.147740409037397
Euk_ASV_4973	Euk_ASV_15299	0.191074332795249
Euk_ASV_6109	Euk_ASV_15299	0.181263753636597
Euk_ASV_6819	Euk_ASV_15299	0.188988836427716
Euk_ASV_8304	Euk_ASV_15299	0.196889432162189
Euk_ASV_9867	Euk_ASV_15299	0.142244385401491
Euk_ASV_10505	Euk_ASV_15299	0.135531967631226
Euk_ASV_12590	Euk_ASV_15299	0.133211562693533
Euk_ASV_954	Euk_ASV_15300	0.132733535549829
Euk_ASV_1720	Euk_ASV_15300	0.130798765393829
Euk_ASV_1977	Euk_ASV_15300	0.130787425378809
Euk_ASV_2645	Euk_ASV_15300	0.133084824709038
Euk_ASV_3379	Euk_ASV_15300	0.138222363252344
Euk_ASV_3768	Euk_ASV_15300	0.169429416012668
Euk_ASV_3898	Euk_ASV_15300	0.147135273619433
Euk_ASV_5162	Euk_ASV_15300	0.173123542417416
Euk_ASV_5303	Euk_ASV_15300	0.181332680633785
Euk_ASV_5576	Euk_ASV_15300	0.192149019124898
Euk_ASV_5746	Euk_ASV_15300	0.179331798983023
Euk_ASV_8235	Euk_ASV_15300	0.155218206644094
Euk_ASV_8514	Euk_ASV_15300	0.136425309868852
Euk_ASV_10081	Euk_ASV_15300	0.210741124144985
Euk_ASV_1525	Euk_ASV_15311	0.137379875598411
Euk_ASV_1591	Euk_ASV_15311	0.243616406192194
Euk_ASV_2158	Euk_ASV_15311	0.138516660166574
Euk_ASV_2331	Euk_ASV_15311	0.147210238619996
Euk_ASV_3222	Euk_ASV_15311	0.143917210768944
Euk_ASV_8100	Euk_ASV_15311	0.204602351650152
Euk_ASV_8264	Euk_ASV_15311	0.167488051286525
Euk_ASV_9506	Euk_ASV_15311	0.14505685803044
Euk_ASV_12768	Euk_ASV_15311	0.153953346031324
Euk_ASV_14442	Euk_ASV_15311	0.152950000062862
Euk_ASV_1225	Euk_ASV_15319	-0.135292803068904
Euk_ASV_1597	Euk_ASV_15319	-0.135356905001449
Euk_ASV_2104	Euk_ASV_15319	0.138331558844763
Euk_ASV_2172	Euk_ASV_15319	-0.136889117274251
Euk_ASV_2460	Euk_ASV_15319	0.486132108147054
Euk_ASV_4417	Euk_ASV_15319	0.174163222983563
Euk_ASV_4434	Euk_ASV_15319	0.13754580582053
Euk_ASV_5174	Euk_ASV_15319	-0.136384731126152
Euk_ASV_5326	Euk_ASV_15319	0.130827388448742
Euk_ASV_5554	Euk_ASV_15319	0.176663740490342
Euk_ASV_6775	Euk_ASV_15319	-0.186130841177004
Euk_ASV_6789	Euk_ASV_15319	0.138351253217831
Euk_ASV_7248	Euk_ASV_15319	0.179200928772554
Euk_ASV_7439	Euk_ASV_15319	0.153421139578527
Euk_ASV_10980	Euk_ASV_15319	0.16371276749979
Euk_ASV_11350	Euk_ASV_15319	0.160306869421642
Euk_ASV_12606	Euk_ASV_15319	0.2291780913038
Euk_ASV_780	Euk_ASV_15349	0.143752342335028
Euk_ASV_994	Euk_ASV_15349	0.204767024407396
Euk_ASV_1767	Euk_ASV_15349	0.198706795087222
Euk_ASV_1946	Euk_ASV_15349	-0.14862300872017
Euk_ASV_2304	Euk_ASV_15349	0.156726682690431
Euk_ASV_4365	Euk_ASV_15349	0.14638405442298
Euk_ASV_5292	Euk_ASV_15349	0.173386728497417
Euk_ASV_5662	Euk_ASV_15349	0.141269164916316
Euk_ASV_5808	Euk_ASV_15349	0.217208120159326
Euk_ASV_12571	Euk_ASV_15349	0.144187648144194
Euk_ASV_14645	Euk_ASV_15349	0.158715577288294
Euk_ASV_678	Euk_ASV_15445	-0.163825192166286
Euk_ASV_857	Euk_ASV_15445	-0.139680542620511
Euk_ASV_1164	Euk_ASV_15445	-0.15133914685212
Euk_ASV_1789	Euk_ASV_15445	0.129495893245307
Euk_ASV_4071	Euk_ASV_15445	0.254428519430174
Euk_ASV_4082	Euk_ASV_15445	0.172171827429697
Euk_ASV_4342	Euk_ASV_15445	0.200982549639484
Euk_ASV_9881	Euk_ASV_15445	0.173607369821569
Euk_ASV_9975	Euk_ASV_15445	0.144420183904082
Euk_ASV_10047	Euk_ASV_15445	0.13798952844268
Euk_ASV_10662	Euk_ASV_15445	0.13139681619149
Euk_ASV_10812	Euk_ASV_15445	0.215979509892921
Euk_ASV_13523	Euk_ASV_15445	0.159859280784243
Euk_ASV_721	Euk_ASV_15504	-0.154385955581936
Euk_ASV_736	Euk_ASV_15504	-0.174930354807779
Euk_ASV_941	Euk_ASV_15504	-0.181357133115754
Euk_ASV_1094	Euk_ASV_15504	0.154292047023773
Euk_ASV_1416	Euk_ASV_15504	0.262300078295923
Euk_ASV_3066	Euk_ASV_15504	0.133222670170767
Euk_ASV_3117	Euk_ASV_15504	0.150205830298318
Euk_ASV_3220	Euk_ASV_15504	0.162481668183039
Euk_ASV_3260	Euk_ASV_15504	0.155712432794866
Euk_ASV_3358	Euk_ASV_15504	-0.146252440947195
Euk_ASV_3581	Euk_ASV_15504	0.154636898633059
Euk_ASV_10098	Euk_ASV_15504	0.153964584239679
Euk_ASV_10503	Euk_ASV_15504	-0.147406035604759
Euk_ASV_11350	Euk_ASV_15504	0.178578566950054
Euk_ASV_13279	Euk_ASV_15504	0.136322245685317
Euk_ASV_14613	Euk_ASV_15504	0.194878684490543
Euk_ASV_14641	Euk_ASV_15504	0.168539780297862
Euk_ASV_15445	Euk_ASV_15504	0.228501232986719
Euk_ASV_1112	Euk_ASV_15569	-0.152328703466988
Euk_ASV_1152	Euk_ASV_15569	-0.16267131740451
Euk_ASV_1493	Euk_ASV_15569	0.156454644831806
Euk_ASV_1554	Euk_ASV_15569	0.138575109773976
Euk_ASV_1801	Euk_ASV_15569	-0.13227885878236
Euk_ASV_2742	Euk_ASV_15569	0.129203472893719
Euk_ASV_2822	Euk_ASV_15569	0.141016648015833
Euk_ASV_2900	Euk_ASV_15569	0.147386755366798
Euk_ASV_4774	Euk_ASV_15569	0.288840456486542
Euk_ASV_4808	Euk_ASV_15569	-0.146928746034616
Euk_ASV_5335	Euk_ASV_15569	0.219326718480587
Euk_ASV_5349	Euk_ASV_15569	0.164280073078718
Euk_ASV_5385	Euk_ASV_15569	0.221982744608324
Euk_ASV_9673	Euk_ASV_15569	0.143780497086126
Euk_ASV_13239	Euk_ASV_15569	0.181532921300563
Euk_ASV_15445	Euk_ASV_15569	0.293965217796132
Euk_ASV_1271	Euk_ASV_15604	0.151836698816171
Euk_ASV_1541	Euk_ASV_15604	0.140722674258585
Euk_ASV_2473	Euk_ASV_15604	0.210538770276907
Euk_ASV_3434	Euk_ASV_15604	0.166511010612341
Euk_ASV_4299	Euk_ASV_15604	0.384153423383299
Euk_ASV_4462	Euk_ASV_15604	0.133997760882646
Euk_ASV_5642	Euk_ASV_15604	0.234606191072696
Euk_ASV_6183	Euk_ASV_15604	0.273222771717818
Euk_ASV_6445	Euk_ASV_15604	0.151820128056076
Euk_ASV_7556	Euk_ASV_15604	0.156415084160371
Euk_ASV_7870	Euk_ASV_15604	0.151628991729473
Euk_ASV_8074	Euk_ASV_15604	0.187120237828729
Euk_ASV_8660	Euk_ASV_15604	0.211732720407947
Euk_ASV_9635	Euk_ASV_15604	0.211467378013663
Euk_ASV_10067	Euk_ASV_15604	0.132252592649366
Euk_ASV_10634	Euk_ASV_15604	0.17792615799505
