"PhylumDivision"	"ID"	"Kingdom"	"color"
"Dinoflagellata"	"Euk_ASV_6623"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6629"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2907"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6632"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_291"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6640"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2914"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_93"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6664"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_292"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2926"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2927"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1647"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_293"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6695"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_67"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_670"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3850"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6702"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_386"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3860"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_673"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6730"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1664"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2956"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5945"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2958"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5109"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_948"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6787"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3889"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2976"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3897"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1681"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_390"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2981"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6826"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6829"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6832"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6845"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_169"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3925"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6851"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2999"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6858"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_30"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_688"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6883"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3003"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6887"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3005"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6906"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_301"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6925"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_694"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_967"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_696"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3017"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3020"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7783"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6989"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7796"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3029"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5261"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7030"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_402"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_704"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3040"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3044"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7063"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7073"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3050"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4042"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_983"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1735"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7098"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5310"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3064"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4422"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7117"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3069"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_712"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3072"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4434"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3074"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_536"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3077"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3395"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3080"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7161"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3084"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3085"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_72"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_309"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3092"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4108"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_130"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_723"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5415"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1302"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3104"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3107"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3109"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5437"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3753"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_415"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_312"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3450"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_817"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4164"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_729"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_917"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_314"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3141"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7306"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7316"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_315"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_733"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3156"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3157"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_316"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3162"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1331"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3176"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_318"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3180"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3182"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_74"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3186"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_740"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_743"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_13464"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_32"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_320"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3200"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_747"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_748"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3204"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5594"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3208"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_321"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3217"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_561"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5610"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4266"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_136"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1363"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_427"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3230"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3231"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_755"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7556"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_758"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_325"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3250"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3251"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4289"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1522"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_43"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3260"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5662"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2485"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4313"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5688"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_432"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3275"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5694"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_77"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_328"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_570"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_434"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1393"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_13935"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4347"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_33"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_330"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3648"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_864"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1897"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1403"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3995"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3313"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8671"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_78"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_780"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3321"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4378"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_438"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_333"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_783"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3338"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_334"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3347"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3349"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4401"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_79"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3358"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4417"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_791"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3694"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3370"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3372"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_891"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_796"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1579"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_19259"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_444"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8948"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3713"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3719"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8005"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4450"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3407"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_802"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1436"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3413"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3415"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_342"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4892"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1594"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5915"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3430"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8074"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3436"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_594"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_7248"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3756"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4504"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3765"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_1606"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3769"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2878"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_914"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2184"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3469"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_347"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3470"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3476"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_348"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_2652"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3487"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_827"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3802"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3502"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_830"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_351"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4587"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8323"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3517"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_352"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8340"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4595"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3530"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3538"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_835"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3541"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3542"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4611"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3545"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3546"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_61"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5081"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_463"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_356"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_843"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_846"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4641"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_848"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3876"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6772"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3580"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4665"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3582"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4669"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8518"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3591"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4689"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5141"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4691"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_360"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8535"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3604"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_622"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8542"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_15300"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_6233"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8561"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3615"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_362"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_858"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_859"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_626"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_86"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3638"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_154"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_862"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_966"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_5235"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3650"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_630"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_436"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4001"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_9698"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4772"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3667"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_367"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3676"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_877"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_634"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_878"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_88"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_480"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_3687"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_883"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4808"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_369"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_482"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_986"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_922"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_483"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_37"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_9886"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_8912"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_534"	"Eukaryota"	"#8F8BC1"
"Dinoflagellata"	"Euk_ASV_4070"	"Eukaryota"	"#8F8BC1"
